Date,Mode,Category,Subcategory,Note,Amount,Income/Expense,Currency
12/5/2015,Saving Bank account 1,Recurring Deposit,,,1000,Expense,INR
12/5/2015,Cash,Food,snacks,Cadbury 2 + chips 2,90,Expense,INR
12/5/2015,Cash,Other,,petrol,200,Expense,INR
12/5/2015,Saving Bank account 1,Investment,Mutual fund,ICICI prudential,1000,Expense,INR
12/2/2015,Cash,Apparel,Footwear,Kolhapuri chappal,325,Expense,INR
12/1/2015,Saving Bank account 1,Apparel,Footwear,roadstar black fishermen sandals,773,Expense,INR
12/1/2015,Cash,Food,Eggs,,84,Expense,INR
12/1/2015,Saving Bank account 1,Money transfer,,,50000,Expense,INR
12/1/2015,Saving Bank account 1,Public Provident Fund,,,10000,Expense,INR
12/1/2015,Saving Bank account 1,Gift,,to Family,1024,Expense,INR
11/30/2015,Saving Bank account 1,Salary,,From workplace ,49806,Income,INR
11/29/2015,Cash,Transportation,auto,,50,Expense,INR
11/29/2015,Cash,Transportation,auto,,30,Expense,INR
11/29/2015,Cash,Transportation,auto,,40,Expense,INR
11/27/2015,Cash,Food,snacks,egg roll,25,Expense,INR
11/26/2015,Saving Bank account 1,Other,,audible subscription,199,Expense,INR
11/21/2015,Saving Bank account 1,Other,,Mobile Service Provider recharge wfh,251,Expense,INR
11/21/2015,Cash,Food,Eggs,1 dozen,84,Expense,INR
11/15/2015,Saving Bank account 1,Bonus,,Diwali gift,1500,Income,INR
11/14/2015,Cash,Other,,flowers (.5kg)+sweets (.25gm+10/-)+vegetables (1.5kg),310,Expense,INR
11/12/2015,Cash,Food,Eating out,egg roll,25,Expense,INR
11/10/2015,Saving Bank account 1,Recurring Deposit,,,1000,Expense,INR
11/10/2015,Saving Bank account 1,Investment,Mutual fund, mutual fund,1000,Expense,INR
11/7/2015,Saving Bank account 1,Investment,Mutual fund,reliance mutual fund,1000,Expense,INR
11/7/2015,Saving Bank account 1,Other,,Mobile Service Provider recharge wfh,251,Expense,INR
11/5/2015,Saving Bank account 1,Investment,Mutual fund,ICICI prudential,1000,Expense,INR
11/5/2015,Saving Bank account 1,Recurring Deposit,,,1000,Expense,INR
11/5/2015,Cash,Food,Dinner,12 eggs,84,Expense,INR
11/4/2015,Cash,Public Provident Fund,,,10000,Expense,INR
11/3/2015,Cash,Transportation,auto,Permanent Residence to nearby  hospital,40,Expense,INR
11/1/2015,Saving Bank account 1,Money transfer,,,10000,Expense,INR
11/1/2015,Cash,Transportation,auto,Locality V to Permanent Residence,70,Expense,INR
10/31/2015,Cash,Food,snacks,water bottle + khari sing,70,Expense,INR
10/31/2015,Cash,Transportation,auto,b45 to Pandya bridge,71,Expense,INR
10/31/2015,Cash,Food,Tea,,10,Expense,INR
10/31/2015,Saving Bank account 1,Salary,,From workplace ,49806,Income,INR
10/31/2015,Cash,Food,snacks,sweats,250,Expense,INR
10/31/2015,Cash,Health,Health,face mask,150,Expense,INR
10/31/2015,Cash,Transportation,auto,golden circle to b45,180,Expense,INR
10/30/2015,Cash,Beauty,grooming,hair cut,50,Expense,INR
10/30/2015,Cash,Transportation,auto,Permanent Residence to kacheri,30,Expense,INR
10/29/2015,Saving Bank account 1,Transportation,Bus,redbus - brc to Place 2,665,Expense,INR
10/28/2015,Saving Bank account 1,Gift,,to Family,1000,Expense,INR
10/28/2015,Cash,Transportation,Bus,Place 2 to brc travels,660,Expense,INR
10/27/2015,Saving Bank account 1,Other,,audible subscription,199,Expense,INR
10/25/2015,Cash,Household,Kitchen,Sapat Parivar Tea half kg,240,Expense,INR
10/24/2015,Cash,Household,Appliances,plumber,100,Expense,INR
10/23/2015,Cash,Transportation,auto,mandir to hospital,20,Expense,INR
10/23/2015,Cash,Other,,hanger clips,40,Expense,INR
10/22/2015,Saving Bank account 1,Other,,Mobile Service Provider recharge wfh,251,Expense,INR
10/21/2015,Cash,Other,,toll+petrol,500,Expense,INR
10/18/2015,Saving Bank account 1,Apparel,Clothing,belt + socs,1479,Expense,INR
10/18/2015,Saving Bank account 1,Transportation,Taxi,Ola - Place 1 to Place 5 to and fro,803,Expense,INR
10/18/2015,Cash,Money transfer,,,2000,Expense,INR
10/10/2015,Saving Bank account 1,Recurring Deposit,,,1000,Expense,INR
10/10/2015,Saving Bank account 1,Investment,Mutual fund, mutual fund,1000,Expense,INR
10/7/2015,Saving Bank account 1,Investment,Mutual fund,reliance mutual fund,1000,Expense,INR
10/7/2015,Saving Bank account 1,Gift,,kindle + gift wrap,8029,Expense,INR
10/5/2015,Saving Bank account 1,Investment,Mutual fund,ICICI prudential,1000,Expense,INR
10/5/2015,Saving Bank account 1,Recurring Deposit,,,1000,Expense,INR
10/2/2015,Saving Bank account 1,Food,beverage,cold coffee,420,Expense,INR
10/1/2015,Saving Bank account 1,Public Provident Fund,,,10000,Expense,INR
9/30/2015,Saving Bank account 1,Salary,,From workplace ,49806,Income,INR
9/30/2015,Cash,Other,,phone cover,100,Expense,INR
9/28/2015,Cash,Other,,Mobile Service Provider sim card,350,Expense,INR
9/28/2015,Cash,Health,Health,6 pairs of use and throw gloves,120,Expense,INR
9/28/2015,Cash,Health,Health,2 n95 masks,300,Expense,INR
9/27/2015,Saving Bank account 1,Other,,audible subscription,199,Expense,INR
9/26/2015,Cash,Other,,shoe polish,30,Expense,INR
9/21/2015,Saving Bank account 1,Other,,Mobile Service Provider fi router,2099,Expense,INR
9/11/2015,Saving Bank account 1,Food,Lunch,chicken lollypop + biryani,379,Expense,INR
9/10/2015,Saving Bank account 1,Investment,Mutual fund, mutual fund,1000,Expense,INR
9/10/2015,Saving Bank account 1,Recurring Deposit,,,1000,Expense,INR
9/7/2015,Saving Bank account 1,Investment,Mutual fund,reliance mutual fund,1000,Expense,INR
9/5/2015,Saving Bank account 1,Recurring Deposit,,,1000,Expense,INR
9/5/2015,Saving Bank account 1,Investment,Mutual fund,ICICI prudential,1000,Expense,INR
9/4/2015,Saving Bank account 1,Other,,return deposit,4800,Income,INR
9/1/2015,Saving Bank account 1,Public Provident Fund,,,10000,Expense,INR
8/31/2015,Saving Bank account 1,Salary,,From workplace ,49806,Income,INR
8/31/2015,Saving Bank account 1,Money transfer,,,10000,Expense,INR
8/31/2015,Saving Bank account 1,Other,,Screw driver kit,287,Expense,INR
8/30/2015,Saving Bank account 1,Other,,all out refill,72,Expense,INR
8/28/2015,Saving Bank account 1,Other,,audible subscription,199,Expense,INR
8/14/2015,Saving Bank account 1,Household,Kitchen,mixer Philips 7756,3499,Expense,INR
8/13/2015,Saving Bank account 1,Other,,internet renewal (3 months pack),1450,Expense,INR
8/10/2015,Saving Bank account 1,Recurring Deposit,,,1000,Expense,INR
8/10/2015,Saving Bank account 1,Investment,Mutual fund, mutual fund,1000,Expense,INR
8/7/2015,Saving Bank account 1,Investment,Mutual fund,reliance mutual fund,1000,Expense,INR
8/5/2015,Saving Bank account 1,Recurring Deposit,,,1000,Expense,INR
8/5/2015,Saving Bank account 1,Investment,Mutual fund,ICICI prudential,1000,Expense,INR
8/3/2015,Saving Bank account 1,maid,,,333,Expense,INR
8/2/2015,Saving Bank account 1,Money transfer,,,10000,Expense,INR
8/2/2015,Saving Bank account 1,Public Provident Fund,,,10000,Expense,INR
8/2/2015,Saving Bank account 1,Rent,,,2500,Expense,INR
7/31/2015,Saving Bank account 1,Salary,,From workplace ,47859,Income,INR
7/29/2015,Saving Bank account 1,Other,,audible subscription,199,Expense,INR
7/19/2015,Saving Bank account 1,Other,,Mobile Service Provider recharge 365 days,2599,Expense,INR
7/10/2015,Saving Bank account 1,Investment,Mutual fund, mutual fund,1000,Expense,INR
7/10/2015,Saving Bank account 1,Recurring Deposit,,,1000,Expense,INR
7/9/2015,Saving Bank account 1,Other,,earphones,459,Expense,INR
7/7/2015,Saving Bank account 1,Investment,Mutual fund,reliance mutual fund,1000,Expense,INR
7/6/2015,Saving Bank account 1,Investment,Mutual fund,ICICI prudential,1000,Expense,INR
7/6/2015,Saving Bank account 1,Recurring Deposit,,,1000,Expense,INR
7/2/2015,Saving Bank account 1,Other,,splitwise settlement,312,Expense,INR
7/1/2015,Saving Bank account 1,maid,,,333,Expense,INR
7/1/2015,Saving Bank account 1,Rent,,,2833,Expense,INR
7/1/2015,Saving Bank account 1,Money transfer,,,10000,Expense,INR
7/1/2015,Saving Bank account 1,Public Provident Fund,,,10000,Expense,INR
6/30/2015,Saving Bank account 1,Salary,,From workplace ,47859,Income,INR
6/29/2015,Saving Bank account 1,Other,,Amazon prime,199,Expense,INR
6/23/2015,Saving Bank account 1,Other,,Amazon prime,999,Expense,INR
6/10/2015,Saving Bank account 1,Investment,Mutual fund, mutual fund,1000,Expense,INR
6/10/2015,Saving Bank account 1,Recurring Deposit,,,1000,Expense,INR
6/10/2015,Saving Bank account 1,Other,,Tambola,50,Expense,INR
6/8/2015,Saving Bank account 1,Investment,Mutual fund,reliance mutual fund,1000,Expense,INR
6/5/2015,Saving Bank account 1,Investment,Mutual fund,ICICI prudential,1000,Expense,INR
6/5/2015,Saving Bank account 1,Recurring Deposit,,,1000,Expense,INR
6/1/2015,Saving Bank account 1,Cook,,,776,Expense,INR
6/1/2015,Saving Bank account 1,Rent,,,2543,Expense,INR
6/1/2015,Saving Bank account 1,Public Provident Fund,,,10000,Expense,INR
5/31/2015,Saving Bank account 1,Household,Appliances,electricity bill,2671,Expense,INR
5/31/2015,Saving Bank account 1,Salary,,From workplace ,47859,Income,INR
5/31/2015,Saving Bank account 1,Money transfer,,,10000,Expense,INR
5/17/2015,Saving Bank account 1,Transportation,Taxi,BR to mumbai,6000,Expense,INR
5/16/2015,Saving Bank account 1,Other,,splitwise settlement,607,Expense,INR
5/16/2015,Cash,Food,fruits,bananas 1 kg,20,Expense,INR
5/16/2015,Saving Bank account 1,Food,Milk,milk half shakti,26,Expense,INR
5/15/2015,Saving Bank account 1,Food,Milk,milk half shakti,26,Expense,INR
5/14/2015,Saving Bank account 1,Other,,internet renewal (3 months pack),1450,Expense,INR
5/13/2015,Cash,Health,Health,N95 mask,250,Expense,INR
5/13/2015,Saving Bank account 1,Food,Milk,milk half shakti,26,Expense,INR
5/12/2015,Cash,Food,Milk,milk half shakti,26,Expense,INR
5/11/2015,Saving Bank account 1,Investment,Mutual fund, mutual fund,1000,Expense,INR
5/11/2015,Saving Bank account 1,Recurring Deposit,,,1000,Expense,INR
5/11/2015,Cash,Food,Grocery,onions,20,Expense,INR
5/11/2015,Cash,Food,Milk,milk half shakti,26,Expense,INR
5/10/2015,Cash,Household,Toiletries,sensodyne rapid fire,160,Expense,INR
5/9/2015,Cash,Health,Health,hand sanitizer + surgical gloves,290,Expense,INR
5/9/2015,Cash,Food,Milk,milk half shakti,52,Expense,INR
5/9/2015,Cash,Food,Grocery,gobi,20,Expense,INR
5/8/2015,Cash,Food,Milk,milk half shakti,26,Expense,INR
5/7/2015,Saving Bank account 1,Investment,Mutual fund,reliance mutual fund,1000,Expense,INR
5/6/2015,Cash,Health,Medicine,Limcee+,70,Expense,INR
5/5/2015,Saving Bank account 1,Investment,Mutual fund,ICICI prudential,1000,Expense,INR
5/5/2015,Saving Bank account 1,Recurring Deposit,,,1000,Expense,INR
5/5/2015,Cash,Food,Grocery,methi + palak,100,Expense,INR
5/5/2015,Cash,Food,Milk,milk half shakti,26,Expense,INR
5/3/2015,Saving Bank account 1,Public Provident Fund,,April -May 10k contribution,20000,Expense,INR
5/3/2015,Saving Bank account 1,Food,Grocery,,1178,Expense,INR
5/3/2015,Cash,Cook,,,5000,Expense,INR
5/2/2015,Credit Card,Money transfer,,,10000,Expense,INR
5/2/2015,Cash,Food,Milk,milk half shakti,28,Expense,INR
5/1/2015,Cash,Food,Grocery,dahi,20,Expense,INR
4/28/2015,Saving Bank account 1,Salary,,From workplace ,49306,Income,INR
4/28/2015,Cash,Food,Milk,milk half gold,28,Expense,INR
4/26/2015,Cash,Other,,stationary (drawing book + black sketch pen),59,Expense,INR
4/26/2015,Saving Bank account 1,Food,Grocery,eggs + bread,110,Expense,INR
4/26/2015,Saving Bank account 1,Food,Dinner,srikhand,114,Expense,INR
4/24/2015,Saving Bank account 1,Food,Grocery,snacks + veggie,420,Expense,INR
4/23/2015,Cash,Food,Milk,milk half gold,56,Expense,INR
4/18/2015,Saving Bank account 1,Other,,hair oil,180,Expense,INR
4/18/2015,Saving Bank account 1,Food,Grocery,snacks,324,Expense,INR
4/14/2015,Saving Bank account 1,Other,,covid19 donation to PM fund,500,Expense,INR
4/13/2015,Saving Bank account 1,Investment,Mutual fund, mutual fund,1000,Expense,INR
4/13/2015,Saving Bank account 1,Recurring Deposit,,,1000,Expense,INR
4/10/2015,Cash,Food,Grocery,,699,Expense,INR
4/8/2015,Cash,Food,Grocery,,156,Expense,INR
4/7/2015,Saving Bank account 1,Recurring Deposit,,,1000,Expense,INR
4/7/2015,Saving Bank account 1,Investment,Mutual fund,reliance mutual fund,1000,Expense,INR
4/6/2015,Saving Bank account 1,Investment,Mutual fund,ICICI prudential,1000,Expense,INR
4/5/2015,Saving Bank account 1,Money transfer,,,10000,Expense,INR
4/4/2015,Cash,Food,Grocery,,287,Expense,INR
4/4/2015,Credit Card,Food,Grocery,,889,Expense,INR
4/4/2015,Cash,Other,,cleaning drainage,300,Expense,INR
4/4/2015,Cash,garbage disposal,,,50,Expense,INR
4/2/2015,Cash,Cook,,,5000,Expense,INR
4/1/2015,Cash,Food,Grocery,toothbrush + biscuits,50,Expense,INR
3/31/2015,Saving Bank account 1,Salary,,From workplace ,70806,Income,INR
3/29/2015,Cash,Health,Medicine,kala hit,269,Expense,INR
3/29/2015,Cash,Food,Grocery,,150,Expense,INR
3/25/2015,Cash,water (jar /tanker),,,20,Expense,INR
3/24/2015,Cash,Food,Milk,,26,Expense,INR
3/23/2015,Credit Card,Food,Grocery,,433.8,Expense,INR
3/23/2015,Cash,water (jar /tanker),,refilling,20,Expense,INR
3/20/2015,Cash,Apparel,Laundry,dry cleaning,100,Expense,INR
3/20/2015,Credit Card,Health,Hospital,dentist check-up,3700,Expense,INR
3/19/2015,Cash,Household,Kitchen,cooker ring,50,Expense,INR
3/18/2015,Cash,Food,snacks,samosa+tea+veg cheese grill sandwich,53,Expense,INR
3/18/2015,Cash,Food,Lunch,dal fry and chapati,25,Expense,INR
3/18/2015,Cash,Food,breakfast,aloo paratha,20,Expense,INR
3/18/2015,Cash,Food,Milk,,26,Expense,INR
3/17/2015,Cash,Other,,laptop repair,450,Expense,INR
3/16/2015,Cash,Health,Hospital,dentist check-up,1000,Expense,INR
3/16/2015,Cash,Food,Tea,,20,Expense,INR
3/15/2015,Cash,Apparel,Clothing,altering,30,Expense,INR
3/15/2015,Cash,Food,Milk,shakti + bread,36,Expense,INR
3/15/2015,Cash,Other,,cycle air pumping,5,Expense,INR
3/14/2015,Cash,Apparel,Laundry,ironing,40,Expense,INR
3/14/2015,Cash,Food,Milk,,26,Expense,INR
3/13/2015,Cash,Transportation,auto,to office,10,Expense,INR
3/12/2015,Credit Card,Health,Hospital,root canal due,1900,Expense,INR
3/12/2015,Cash,Food,Tea,,30,Expense,INR
3/11/2015,Saving Bank account 1,Recurring Deposit,,,1000,Expense,INR
3/11/2015,Cash,Food,Tea,,8,Expense,INR
3/10/2015,Saving Bank account 1,Transportation,train,train - ddr to brc cancellation charges,11.8,Expense,INR
3/10/2015,Saving Bank account 1,Investment,Mutual fund, mutual fund,1000,Expense,INR
3/10/2015,Saving Bank account 1,Transportation,train,train - brc to ddr cancellation charges,11.8,Expense,INR
3/10/2015,Cash,Transportation,Train,Place 0 to Bandra,20,Expense,INR
3/10/2015,Cash,Transportation,auto,Current Residence to Place 0,10,Expense,INR
3/10/2015,Cash,Transportation,auto,Bandra to Bandra terminus,20,Expense,INR
3/9/2015,Saving Bank account 1,Other,,Amazon prime,129,Expense,INR
3/9/2015,Cash,Other,,print out,6,Expense,INR
3/7/2015,Saving Bank account 1,Investment,Mutual fund,reliance mutual fund,1000,Expense,INR
3/7/2015,Saving Bank account 1,Recurring Deposit,,,1000,Expense,INR
3/6/2015,Cash,Transportation,auto,B45 to brc,10,Expense,INR
3/6/2015,Cash,Food,beverage,orange juice,25,Expense,INR
3/6/2015,Cash,Transportation,auto,to office,10,Expense,INR
3/5/2015,Saving Bank account 1,Investment,Mutual fund,ICICI prudential,1000,Expense,INR
3/5/2015,Cash,Beauty,grooming,,40,Expense,INR
3/4/2015,Cash,Food,beverage,mosambi juice,25,Expense,INR
3/3/2015,Cash,water (jar /tanker),,water jar,108,Expense,INR
3/3/2015,Cash,garbage disposal,,,17,Expense,INR
3/3/2015,Cash,maid,,,333,Expense,INR
3/3/2015,Cash,Cook,,,1667,Expense,INR
3/3/2015,Cash,Health,Medicine,painkillers,82,Expense,INR
3/3/2015,Cash,Health,Hospital,root canal advance,3000,Expense,INR
3/2/2015,Cash,Food,Tea,,30,Expense,INR
3/2/2015,Saving Bank account 1,Money transfer,,,10000,Expense,INR
3/2/2015,Saving Bank account 1,Rent,,,2833,Expense,INR
3/2/2015,Cash,Health,Medicine,painkillers,226,Expense,INR
3/2/2015,Cash,Health,Hospital,dentist check-up,300,Expense,INR
3/2/2015,Cash,Food,Lunch,canteen lunch,25,Expense,INR
3/2/2015,Cash,Transportation,auto,to office,10,Expense,INR
3/2/2015,Cash,Food,breakfast,2 uttapam,40,Expense,INR
3/1/2015,Cash,Food,fruits,bananas,20,Expense,INR
3/1/2015,Cash,Food,Dinner,At restaurant,80,Expense,INR
3/1/2015,Saving Bank account 1,Food,Lunch,chicken manchow soup,88,Expense,INR
3/1/2015,Cash,Food,Tea,,6,Expense,INR
2/28/2015,Saving Bank account 1,Salary,,From workplace ,49806,Income,INR
2/28/2015,Cash,Food,Milk,,26,Expense,INR
2/28/2015,Cash,Food,Lunch,chicken thali,55,Expense,INR
2/28/2015,Cash,Food,Tea,,20,Expense,INR
2/26/2015,Cash,Food,Tea,,6,Expense,INR
2/26/2015,Cash,Transportation,auto,office to vasna road,60,Expense,INR
2/26/2015,Cash,Food,Grocery,eggs,30,Expense,INR
2/26/2015,Cash,Food,Milk,,26,Expense,INR
2/24/2015,Cash,Food,Grocery,vegetable,160,Expense,INR
2/24/2015,Cash,Transportation,auto,ola auto - BRC to b45,66,Expense,INR
2/24/2015,Cash,Food,Tea,,10,Expense,INR
2/23/2015,Cash,Transportation,auto,Bandra to Bandra terminus,20,Expense,INR
2/23/2015,Cash,Transportation,Train,Place 0 to Bandra,20,Expense,INR
2/23/2015,Cash,Apparel,Footwear,shoe polish,20,Expense,INR
2/23/2015,Credit Card,Transportation,train,to and fro Mum to BRC,526,Expense,INR
2/23/2015,Saving Bank account 1,Other,,splitwise settlement,4118,Expense,INR
2/19/2015,Cash,Health,Health,face mask,45,Expense,INR
2/19/2015,Cash,Health,Medicine,koflet,34,Expense,INR
2/19/2015,Cash,Food,,milk 1lit ,60,Expense,INR
2/17/2015,Cash,Food,,dinner,227,Expense,INR
2/16/2015,Saving Bank account 1,Food,,kaju katli 250gm,249,Expense,INR
2/16/2015,Cash,Transportation,,local - Place 0 to Place 5 return,30,Expense,INR
2/15/2015,Cash,Household,,mixer repair,250,Expense,INR
2/15/2015,Cash,Other,,Internet renewal,500,Expense,INR
2/15/2015,Cash,Food,,pani puri,20,Expense,INR
2/15/2015,Cash,Transportation,,local - vadala road to Place 0,15,Expense,INR
2/15/2015,Cash,Transportation,,taxi - dadar to vadala road,34,Expense,INR
2/15/2015,Cash,Food,,tea,20,Expense,INR
2/15/2015,Cash,Food,,bread,15,Expense,INR
2/13/2015,Saving Bank account 1,Food,,chana chat + tea,21,Expense,INR
2/13/2015,Cash,Food,,milk half shakti,27,Expense,INR
2/12/2015,Cash,Food,,Kurkure,10,Expense,INR
2/12/2015,Cash,Food,,tea,12,Expense,INR
2/12/2015,Cash,Food,,tea,10,Expense,INR
2/11/2015,Cash,Food,,paneer 150 gm,54,Expense,INR
2/11/2015,Saving Bank account 1,Food,,bread pakoda + tea,26,Expense,INR
2/10/2015,Cash,Food,,grocery,60,Expense,INR
2/10/2015,Saving Bank account 1,Food,,tea + kachuri,18,Expense,INR
2/10/2015,Cash,Food,,tea,6,Expense,INR
2/9/2015,Cash,Food,,paneer,35,Expense,INR
2/9/2015,Cash,Food,,farsan + khari sing,150,Expense,INR
2/9/2015,Saving Bank account 1,Transportation,,train - brc to mmct,176,Expense,INR
2/8/2015,Saving Bank account 1,Food,,egg fried rice,86,Expense,INR
2/8/2015,Saving Bank account 1,Other,,deo and amul milk,371,Expense,INR
2/8/2015,Saving Bank account 1,Other,,Internet renewal,3400,Expense,INR
2/8/2015,Cash,Food,,tea + biscuits,30,Expense,INR
2/7/2015,Cash,Food,,tea,6,Expense,INR
2/5/2015,Cash,Food,,water jar,375,Expense,INR
2/5/2015,Cash,Food,,bhel,40,Expense,INR
2/5/2015,Cash,Food,,snacks,21,Expense,INR
2/4/2015,Credit Card,Food,,grocery,1178,Expense,INR
2/4/2015,Cash,Food,,tea,30,Expense,INR
2/4/2015,Cash,Food,,milk half shakti,26,Expense,INR
2/3/2015,Cash,Food,,12 eggs,70,Expense,INR
2/3/2015,Cash,Food,,tea,10,Expense,INR
2/3/2015,Cash,Food,,grocery,107,Expense,INR
2/3/2015,Cash,Other,,shoe repair,100,Expense,INR
2/3/2015,Cash,Food,,chana chat + kachori,27,Expense,INR
2/3/2015,Cash,Other,,garbage collector,50,Expense,INR
2/2/2015,Saving Bank account 1,Other,,Permanent Residence money transfer,10000,Expense,INR
2/2/2015,Cash,Food,,milk half shakti,26,Expense,INR
2/2/2015,Cash,Food,,5 eggs,30,Expense,INR
2/1/2015,Cash,Food,,milk half shakti,26,Expense,INR
2/1/2015,Cash,Household,,electricity bill,784,Expense,INR
2/1/2015,Cash,Apparel,,undergarments,248,Expense,INR
1/31/2015,Cash,Food,,bananas,20,Expense,INR
1/31/2015,Cash,Food,,bhindi,40,Expense,INR
1/30/2015,Cash,Transportation,,auto - Genda circle to b45,100,Expense,INR
1/30/2015,Cash,Food,,dinner treat,1004,Expense,INR
1/29/2015,Cash,Food,,milk half shakti,26,Expense,INR
1/29/2015,Cash,Food,,good day biscuits,38,Expense,INR
1/29/2015,Cash,Food,,samosa,15,Expense,INR
1/27/2015,Cash,Food,,chana chat,15,Expense,INR
1/27/2015,Cash,Food,,tea,30,Expense,INR
1/26/2015,Cash,Food,,milk half shakti,26,Expense,INR
1/26/2015,Cash,Food,,paav,30,Expense,INR
1/26/2015,Credit Card,Food,,grocery,311,Expense,INR
1/25/2015,Cash,Beauty,,hair cut,60,Expense,INR
1/24/2015,Cash,Food,,tea,30,Expense,INR
1/22/2015,Cash,Food,,tea,20,Expense,INR
1/22/2015,Cash,Food,,snacks,33,Expense,INR
1/21/2015,Cash,Food,,grocery,120,Expense,INR
1/21/2015,Cash,Household,,broom,60,Expense,INR
1/21/2015,Cash,Food,,samosa + 2 tea,27,Expense,INR
1/21/2015,Cash,Transportation,,train - bdts to brc,264,Expense,INR
1/21/2015,Credit Card,Transportation,,train - brc to mmct,138,Expense,INR
1/21/2015,Cash,Food,,milk half gold,28,Expense,INR
1/21/2015,Cash,Food,,shev,50,Expense,INR
1/20/2015,Cash,Food,,srikhand,65,Expense,INR
1/19/2015,Cash,Food,,milk half gold,29,Expense,INR
1/18/2015,Cash,Food,,vegetable,60,Expense,INR
1/18/2015,Cash,Food,,tea,8,Expense,INR
1/18/2015,Cash,Food,,milk half gold,29,Expense,INR
1/16/2015,Cash,Transportation,,auto - GTR to hospital,30,Expense,INR
1/16/2015,Cash,Transportation,,auto - Alk to GTR,50,Expense,INR
1/16/2015,Cash,Transportation,,auto -  to race course,10,Expense,INR
1/15/2015,Cash,Food,,Ratri Bazar,155,Expense,INR
1/15/2015,Cash,Transportation,,auto - Amit nagar to b45,100,Expense,INR
1/15/2015,Cash,Food,,tea,10,Expense,INR
1/14/2015,Cash,Food,,3 bananas,13,Expense,INR
1/14/2015,Cash,Food,,Lunch - chicken fried rice + chicken soup,120,Expense,INR
1/14/2015,Saving Bank account 1,Transportation,,travels - Mumbai to brc,760,Expense,INR
1/13/2015,Cash,Other,,Internet renewal,500,Expense,INR
1/13/2015,Cash,Food,,tea,10,Expense,INR
1/12/2015,Cash,Transportation,,bus - Chinchwad to kala,175,Expense,INR
1/12/2015,Cash,Transportation,,ola auto - to Chinchwad transport bus stop,61,Expense,INR
1/11/2015,Cash,Beauty,,shaving,50,Expense,INR
1/11/2015,Cash,Transportation,,ola auto - wakad to GG skies,170,Expense,INR
1/10/2015,Cash,Transportation,,auto -hospital to bridge,50,Expense,INR
1/10/2015,Saving Bank account 1,Transportation,,travels - brc to pune,650,Expense,INR
1/10/2015,Cash,Other,,garbage collector,50,Expense,INR
1/10/2015,Cash,Food,,tea,20,Expense,INR
1/9/2015,Cash,Food,,sprout chat,20,Expense,INR
1/9/2015,Cash,Other,,participation fee - corporate cricket league,650,Expense,INR
1/8/2015,Cash,Food,,tea+ bourbon,20,Expense,INR
1/7/2015,Cash,Food,,sprout chat+tea+guava drink,31,Expense,INR
1/6/2015,Cash,Food,,sprout chat,15,Expense,INR
1/6/2015,Cash,Food,,tea,15,Expense,INR
1/5/2015,Cash,Other,,rent,2833,Expense,INR
1/5/2015,Cash,Other,,maid,333,Expense,INR
1/5/2015,Saving Bank account 1,Food,,dinner,135,Expense,INR
1/5/2015,Cash,Other,,cook,2250,Expense,INR
1/4/2015,Cash,Food,,shev,35,Expense,INR
1/4/2015,Cash,Food,,tea,20,Expense,INR
1/4/2015,Cash,Food,,rice,175,Expense,INR
1/4/2015,Saving Bank account 1,Other,,Public Provident Fund,10000,Expense,INR
1/3/2015,Saving Bank account 1,Other,,cricket expenses,223,Expense,INR
1/3/2015,Cash,Food,,water jar,350,Expense,INR
1/3/2015,Cash,Food,,milk half gold + 2 packs bourbon biscuits,49,Expense,INR
1/2/2015,Cash,Food,,grocery,66,Expense,INR
1/2/2015,Saving Bank account 1,Other,,Permanent Residence money transfer,10000,Expense,INR
1/2/2015,Cash,Food,,4 eggs,28,Expense,INR
1/2/2015,Cash,Food,,tea,10,Expense,INR
1/1/2015,Credit Card,Food,,bendys chicken biryani,400,Expense,INR
1/1/2015,Cash,Transportation,,share jeep - Place T top to base,20,Expense,INR
1/1/2015,Cash,Transportation,,share jeep - Place T to brc,60,Expense,INR
1/1/2015,Cash,Culture,, monument,40,Expense,INR
1/1/2015,Cash,Food,,Temple Prasad,200,Expense,INR
1/1/2015,Cash,Transportation,,ropeway Place T to and fro,142,Expense,INR
1/1/2015,Cash,Transportation,,share jeep - Place T base to top,20,Expense,INR
1/1/2015,Cash,Transportation,,share auto - Place H to Place T base,20,Expense,INR
1/1/2015,Cash,Transportation,,bus - brc to Place H,30,Expense,INR
1/1/2015,Cash,Food,,tea,10,Expense,INR
1/1/2015,Cash,Transportation,,share auto - hospital to brc station,10,Expense,INR
